"128","2","135","6.99","2019-01-17 10:09:50","2019-01-17 10:09:50"
"129","2","135","405.43","2019-01-17 10:09:50","2019-01-17 10:09:50"
"130","1","135","41.94","2019-01-17 10:09:50","2019-01-17 10:09:50"
"131","2","136","6.99","2019-01-17 10:10:26","2019-01-17 10:10:26"
"132","2","136","405.43","2019-01-17 10:10:26","2019-01-17 10:10:26"
"133","1","136","41.94","2019-01-17 10:10:26","2019-01-17 10:10:26"
"134","0","137","2.26","2019-01-17 11:32:10","2019-01-17 11:32:10"
"135","0","138","2.26","2019-01-17 11:33:17","2019-01-17 11:33:17"
"136","0","138","18.12","2019-01-17 11:33:17","2019-01-17 11:33:17"
"137","0","138","2.26","2019-01-17 11:33:17","2019-01-17 11:33:17"
"138","0","139","0.93","2019-01-17 11:36:41","2019-01-17 11:36:41"
"139","2","140","1.26","2019-01-17 11:44:42","2019-01-17 11:44:42"
"140","2","140","5.04","2019-01-17 11:44:42","2019-01-17 11:44:42"
"141","2","141","1.26","2019-01-17 11:44:54","2019-01-17 11:44:54"
"142","2","141","5.04","2019-01-17 11:44:54","2019-01-17 11:44:54"
"143","2","142","1.26","2019-01-17 11:46:27","2019-01-17 11:46:27"
"144","2","142","5.04","2019-01-17 11:46:27","2019-01-17 11:46:27"
"145","0","143","2.29","2019-01-17 11:47:27","2019-01-17 11:47:27"
"146","0","144","0.53","2019-01-17 11:53:39","2019-01-17 11:53:39"
"147","0","145","2.30","2019-01-17 17:52:39","2019-01-17 17:52:39"
"148","0","146","2.30","2019-01-17 17:53:07","2019-01-17 17:53:07"
"149","1","147","0.23","2019-01-17 17:54:29","2019-01-17 17:54:29"
"150","0","148","0.81","2019-01-17 17:54:50","2019-01-17 17:54:50"
"151","1","149","0.81","2019-01-17 17:57:41","2019-01-17 17:57:41"
"152","1","150","20.05","2019-01-17 17:58:04","2019-01-17 17:58:04"
"153","1","151","100.01","2019-01-17 17:58:18","2019-01-17 17:58:18"
"154","0","152","0.86","2019-01-17 18:06:42","2019-01-17 18:06:42"
"155","1","153","0.86","2019-01-17 18:06:47","2019-01-17 18:06:47"
"156","1","154","4.33","2019-01-17 18:08:55","2019-01-17 18:08:55"
"157","1","155","4.33","2019-01-17 18:09:08","2019-01-17 18:09:08"
"158","1","156","83.58","2019-01-17 18:26:50","2019-01-17 18:26:50"
"159","2","156","143.28","2019-01-17 18:26:50","2019-01-17 18:26:50"
"160","0","157","2.37","2019-01-17 18:50:43","2019-01-17 18:50:43"
"161","0","158","0.80","2019-01-17 18:52:01","2019-01-17 18:52:01"
"162","0","159","0.66","2019-01-17 19:19:38","2019-01-17 19:19:38"
"163","2","160","2.73","2019-01-17 22:27:54","2019-01-17 22:27:54"
"164","2","161","88.77","2019-01-18 15:37:55","2019-01-18 15:37:55"
"165","2","162","1.09","2019-01-18 15:38:53","2019-01-18 15:38:53"
"166","0","163","3.62","2019-01-23 17:30:13","2019-01-23 17:30:13"
"167","0","164","0.00","2019-01-23 17:31:14","2019-01-23 17:31:14"
"168","0","165","0.82","2019-01-23 17:32:02","2019-01-23 17:32:02"
"169","0","166","0.00","2019-01-23 18:14:49","2019-01-23 18:14:49"
"170","0","167","0.00","2019-01-23 18:15:00","2019-01-23 18:15:00"
"171","0","168","0.00","2019-01-23 18:15:52","2019-01-23 18:15:52"
"172","0","169","0.00","2019-01-23 18:16:13","2019-01-23 18:16:13"
"173","0","170","545.79","2019-01-23 18:22:57","2019-01-23 18:22:57"
"174","0","171","545.79","2019-01-23 18:41:13","2019-01-23 18:41:13"
"175","0","172","545.79","2019-01-23 18:41:50","2019-01-23 18:41:50"
"176","0","173","1.68","2019-01-25 19:03:59","2019-01-25 19:03:59"
"177","0","174","0.33","2019-01-25 19:18:25","2019-01-25 19:18:25"
"178","0","175","14.74","2019-01-28 15:37:08","2019-01-28 15:37:08"
"179","0","176","14.74","2019-01-28 15:40:41","2019-01-28 15:40:41"
"180","0","177","1.30","2019-01-28 15:49:37","2019-01-28 15:49:37"
"181","0","178","1.30","2019-01-28 15:49:45","2019-01-28 15:49:45"
"182","0","179","2.32","2019-01-28 16:01:07","2019-01-28 16:01:07"
"183","0","180","3.02","2019-01-28 16:13:39","2019-01-28 16:13:39"
"184","0","181","0.00","2019-01-28 16:21:35","2019-01-28 16:21:35"
"185","0","182","3.18","2019-01-28 16:21:56","2019-01-28 16:21:56"
"186","3","183","5.66","2019-01-29 17:32:48","2019-01-29 17:32:48"
"187","3","184","17.25","2019-01-29 17:43:24","2019-01-29 17:43:24"
"188","3","185","17.25","2019-01-29 17:51:31","2019-01-29 17:51:31"
"189","3","186","2.92","2019-01-29 18:34:55","2019-01-29 18:34:55"
"190","3","187","3.22","2019-01-29 18:47:15","2019-01-29 18:47:15"
"191","2","188","2.55","2019-01-29 18:49:04","2019-01-29 18:49:04"
"192","3","189","1.66","2019-01-31 17:19:51","2019-01-31 17:19:51"
"193","3","190","0.00","2019-01-31 17:19:57","2019-01-31 17:19:57"
"194","3","191","0.00","2019-01-31 17:37:32","2019-01-31 17:37:32"
"195","3","192","0.00","2019-01-31 17:40:03","2019-01-31 17:40:03"
"196","3","193","1.50","2019-01-31 18:52:04","2019-01-31 18:52:04"
